start_date,strt_statn,gender,start_station_name,start_stn_municipality
10/21/2012 15:47,80,Male,MIT Stata Center at Vassar St / Main St,Cambridge
10/21/2012 15:48,95,,Cambridge St - at Columbia St / Webster Ave,Cambridge
10/21/2012 15:47,4,Male,Tremont St. at Berkeley St.,Boston
10/21/2012 15:51,131,,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/21/2012 15:49,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 15:51,59,,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston
10/21/2012 15:49,6,Male,Cambridge St. at Joy St.,Boston
10/21/2012 15:50,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 15:49,113,Male,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 15:50,59,,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston
10/21/2012 15:50,14,Female,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Boston
10/21/2012 15:50,112,Male,Franklin St. / Arch St.,Boston
10/21/2012 15:51,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 15:51,47,,Cross St. at Hanover St.,Boston
10/21/2012 15:52,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 15:51,6,,Cambridge St. at Joy St.,Boston
10/21/2012 15:51,47,,Cross St. at Hanover St.,Boston
10/21/2012 15:51,67,,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 15:52,27,Male,Roxbury Crossing Station,Boston
10/21/2012 15:53,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 15:52,47,,Cross St. at Hanover St.,Boston
10/21/2012 15:52,25,Male,Tremont St / W Newton St,Boston
10/21/2012 15:53,67,,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 15:54,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 15:55,73,,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 15:55,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 15:53,14,Female,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Boston
10/21/2012 15:53,27,Male,Roxbury Crossing Station,Boston
10/21/2012 15:54,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 15:55,90,,Lechmere Station at Cambridge St / First St,Cambridge
10/21/2012 15:54,129,Female,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 15:56,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 15:55,55,,Boylston / Mass Ave,Boston
10/21/2012 15:55,76,Female,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge
10/21/2012 15:57,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 15:55,90,,Lechmere Station at Cambridge St / First St,Cambridge
10/21/2012 15:58,90,,Lechmere Station at Cambridge St / First St,Cambridge
10/21/2012 15:57,99,Male,Mayor Thomas M. Menino - Government Center,Boston
10/21/2012 15:58,67,,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 15:57,40,,Lewis Wharf - Atlantic Ave.,Boston
10/21/2012 15:58,67,,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 15:57,80,Male,MIT Stata Center at Vassar St / Main St,Cambridge
10/21/2012 15:58,55,Male,Boylston / Mass Ave,Boston
10/21/2012 16:00,89,,Harvard Law School at Mass Ave / Jarvis St,Cambridge
10/21/2012 16:01,30,Male,Brigham Cir / Huntington Ave,Boston
10/21/2012 16:01,64,,Congress / Sleeper,Boston
10/21/2012 16:01,64,Male,Congress / Sleeper,Boston
10/21/2012 16:01,39,Male,Washington St. at Rutland St.,Boston
10/21/2012 16:02,73,,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 16:02,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 16:03,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 16:02,9,Female,Agganis Arena - 925 Comm Ave.,Boston
10/21/2012 16:02,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 16:02,39,Female,Washington St. at Rutland St.,Boston
10/21/2012 16:03,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 16:03,73,,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 16:03,36,Male,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 16:05,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 16:04,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/21/2012 16:04,26,Male,Washington St. at Waltham St.,Boston
10/21/2012 16:04,26,Male,Washington St. at Waltham St.,Boston
10/21/2012 16:05,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 16:05,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 16:04,9,Male,Agganis Arena - 925 Comm Ave.,Boston
10/21/2012 16:06,80,,MIT Stata Center at Vassar St / Main St,Cambridge
10/21/2012 16:04,5,Male,Northeastern U / North Parking Lot,Boston
10/21/2012 16:06,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 16:05,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 16:06,80,,MIT Stata Center at Vassar St / Main St,Cambridge
10/21/2012 16:05,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 16:05,102,Male,Boston Medical Center -  East Concord at Harrison Ave,Boston
10/21/2012 16:05,26,Male,Washington St. at Waltham St.,Boston
10/21/2012 16:06,79,Male,Beacon St at Washington / Kirkland,Somerville
10/21/2012 16:07,65,,Boston Convention & Exhibition Center,Boston
10/21/2012 16:06,89,Male,Harvard Law School at Mass Ave / Jarvis St,Cambridge
10/21/2012 16:07,65,,Boston Convention & Exhibition Center,Boston
10/21/2012 16:07,17,,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Boston
10/21/2012 16:06,17,Male,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Boston
10/21/2012 16:07,49,Male,Stuart St. at Charles St.,Boston
10/21/2012 16:08,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 16:07,39,Male,Washington St. at Rutland St.,Boston
10/21/2012 16:08,78,Male,Union Square - Somerville,Somerville
10/21/2012 16:08,69,Male,Coolidge Corner - Beacon St @ Centre St,Brookline
10/21/2012 16:08,26,Male,Washington St. at Waltham St.,Boston
10/21/2012 16:09,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 16:09,25,Female,Tremont St / W Newton St,Boston
10/21/2012 16:09,33,Male,Kenmore Sq / Comm Ave,Boston
10/21/2012 16:10,113,,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 16:09,66,Female,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/21/2012 16:09,36,Male,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 16:10,21,Male,Prudential Center / Belvidere,Boston
10/21/2012 16:11,131,,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/21/2012 16:10,87,Female,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge
10/21/2012 16:13,131,,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/21/2012 16:10,72,Female,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 16:11,5,Female,Northeastern U / North Parking Lot,Boston
10/21/2012 16:12,33,,Kenmore Sq / Comm Ave,Boston
10/21/2012 16:11,131,Female,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/21/2012 16:12,34,Male,Overland St at Brookline Ave,Boston
10/21/2012 16:12,131,Male,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/21/2012 16:14,76,,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge
10/21/2012 16:13,55,Male,Boylston / Mass Ave,Boston
10/21/2012 16:14,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 16:14,72,Female,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 16:14,46,Male,Christian Science Plaza,Boston
10/21/2012 16:15,33,Female,Kenmore Sq / Comm Ave,Boston
10/21/2012 16:16,84,,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Cambridge
10/21/2012 16:17,75,,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge
10/21/2012 16:15,25,Male,Tremont St / W Newton St,Boston
10/21/2012 16:16,84,,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Cambridge
10/21/2012 16:16,87,,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge
10/21/2012 16:16,27,Male,Roxbury Crossing Station,Boston
10/21/2012 16:16,40,,Lewis Wharf - Atlantic Ave.,Boston
10/21/2012 16:17,84,,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Cambridge
10/21/2012 16:16,18,Male,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/21/2012 16:17,40,,Lewis Wharf - Atlantic Ave.,Boston
10/21/2012 16:17,84,,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Cambridge
10/21/2012 16:17,16,Male,Back Bay / South End Station,Boston
10/21/2012 16:17,73,,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 16:17,48,Male,Post Office Square,Boston
10/21/2012 16:17,73,Male,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 16:17,26,Female,Washington St. at Waltham St.,Boston
10/21/2012 16:18,26,Male,Washington St. at Waltham St.,Boston
10/21/2012 16:18,113,Female,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 16:18,113,Male,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 16:18,18,Male,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/21/2012 16:19,21,,Prudential Center / Belvidere,Boston
10/21/2012 16:19,103,Male,Boylston at Fairfield,Boston
10/21/2012 16:19,17,,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Boston
10/21/2012 16:19,44,Male,Faneuil Hall - Union St. at North St.,Boston
10/21/2012 16:19,102,Male,Boston Medical Center -  East Concord at Harrison Ave,Boston
10/21/2012 16:21,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 16:21,3,,Colleges of the Fenway,Boston
10/21/2012 16:20,18,,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/21/2012 16:21,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 16:21,103,,Boylston at Fairfield,Boston
10/21/2012 16:21,55,,Boylston / Mass Ave,Boston
10/21/2012 16:21,55,,Boylston / Mass Ave,Boston
10/21/2012 16:21,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 16:22,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 16:21,3,Male,Colleges of the Fenway,Boston
10/21/2012 16:22,45,,Yawkey Way at Boylston St.,Boston
10/21/2012 16:22,45,,Yawkey Way at Boylston St.,Boston
10/21/2012 16:22,34,Female,Overland St at Brookline Ave,Boston
10/21/2012 16:22,34,Male,Overland St at Brookline Ave,Boston
10/21/2012 16:25,26,,Washington St. at Waltham St.,Boston
10/21/2012 16:23,55,,Boylston / Mass Ave,Boston
10/21/2012 16:27,26,,Washington St. at Waltham St.,Boston
10/21/2012 16:23,55,Male,Boylston / Mass Ave,Boston
10/21/2012 16:24,42,,Boylston St. at Arlington St.,Boston
10/21/2012 16:25,52,,Newbury St / Hereford St,Boston
10/21/2012 16:26,33,,Kenmore Sq / Comm Ave,Boston
10/21/2012 16:25,31,,Seaport Hotel,Boston
10/21/2012 16:24,39,Male,Washington St. at Rutland St.,Boston
10/21/2012 16:25,42,,Boylston St. at Arlington St.,Boston
10/21/2012 16:25,17,Male,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Boston
10/21/2012 16:25,34,Male,Overland St at Brookline Ave,Boston
10/21/2012 16:26,33,,Kenmore Sq / Comm Ave,Boston
10/21/2012 16:25,80,Male,MIT Stata Center at Vassar St / Main St,Cambridge
10/21/2012 16:25,17,Female,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Boston
10/21/2012 16:26,34,,Overland St at Brookline Ave,Boston
10/21/2012 16:28,131,,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/21/2012 16:27,70,Male,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 16:27,70,Female,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 16:28,26,,Washington St. at Waltham St.,Boston
10/21/2012 16:28,26,,Washington St. at Waltham St.,Boston
10/21/2012 16:28,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 16:28,53,Male,Beacon St / Mass Ave,Boston
10/21/2012 16:28,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 16:28,72,Female,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 16:29,87,,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge
10/21/2012 16:29,80,Male,MIT Stata Center at Vassar St / Main St,Cambridge
10/21/2012 16:29,45,,Yawkey Way at Boylston St.,Boston
10/21/2012 16:29,55,Male,Boylston / Mass Ave,Boston
10/21/2012 16:29,70,Male,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 16:29,95,Female,Cambridge St - at Columbia St / Webster Ave,Cambridge
10/21/2012 16:29,55,Male,Boylston / Mass Ave,Boston
10/21/2012 16:30,4,Male,Tremont St. at Berkeley St.,Boston
10/21/2012 16:30,80,Male,MIT Stata Center at Vassar St / Main St,Cambridge
10/21/2012 16:31,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 16:32,133,,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Cambridge
10/21/2012 16:30,113,Female,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 16:31,98,,Charlestown - Warren St at Chelsea St,Boston
10/21/2012 16:31,20,Male,Aquarium Station - 200 Atlantic Ave.,Boston
10/21/2012 16:32,33,,Kenmore Sq / Comm Ave,Boston
10/21/2012 16:32,98,,Charlestown - Warren St at Chelsea St,Boston
10/21/2012 16:31,42,,Boylston St. at Arlington St.,Boston
10/21/2012 16:32,33,,Kenmore Sq / Comm Ave,Boston
10/21/2012 16:34,42,,Boylston St. at Arlington St.,Boston
10/21/2012 16:34,52,,Newbury St / Hereford St,Boston
10/21/2012 16:34,52,,Newbury St / Hereford St,Boston
10/21/2012 16:33,42,Male,Boylston St. at Arlington St.,Boston
10/21/2012 16:34,12,,Ruggles Station / Columbus Ave.,Boston
10/21/2012 16:34,12,,Ruggles Station / Columbus Ave.,Boston
10/21/2012 16:35,12,,Ruggles Station / Columbus Ave.,Boston
10/21/2012 16:37,67,,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 16:35,91,,One Kendall Square at Hampshire St / Portland St,Cambridge
10/21/2012 16:36,66,,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/21/2012 16:35,12,Male,Ruggles Station / Columbus Ave.,Boston
10/21/2012 16:36,33,Female,Kenmore Sq / Comm Ave,Boston
10/21/2012 16:36,129,Female,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 16:38,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 16:37,47,,Cross St. at Hanover St.,Boston
10/21/2012 16:36,70,Female,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 16:36,70,Female,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 16:37,6,,Cambridge St. at Joy St.,Boston
10/21/2012 16:37,66,Male,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/21/2012 16:38,6,,Cambridge St. at Joy St.,Boston
10/21/2012 16:37,4,Male,Tremont St. at Berkeley St.,Boston
10/21/2012 16:38,50,Male,Boylston St / Berkeley St,Boston
10/21/2012 16:38,94,,Charlestown - Main St at Austin St,Boston
10/21/2012 16:40,16,,Back Bay / South End Station,Boston
10/21/2012 16:39,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 16:40,16,,Back Bay / South End Station,Boston
10/21/2012 16:40,24,,Seaport Square - Seaport Blvd. at Boston Wharf,Boston
10/21/2012 16:39,103,Male,Boylston at Fairfield,Boston
10/21/2012 16:40,54,,Tremont St / West St,Boston
10/21/2012 16:39,129,Male,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 16:40,103,Female,Boylston at Fairfield,Boston
10/21/2012 16:40,22,Male,South Station - 700 Atlantic Ave.,Boston
10/21/2012 16:42,16,,Back Bay / South End Station,Boston
10/21/2012 16:41,88,Male,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/21/2012 16:42,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 16:42,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 16:42,19,Male,Buswell Park,Boston
10/21/2012 16:43,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 16:49,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 16:45,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 16:48,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 16:45,54,Female,Tremont St / West St,Boston
10/21/2012 16:45,75,Male,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge
10/21/2012 16:48,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 16:45,32,Male,Landmark Centre,Boston
10/21/2012 16:46,19,,Buswell Park,Boston
10/21/2012 16:46,58,,The Esplanade - Beacon St. at Arlington St.,Boston
10/21/2012 16:46,32,Male,Landmark Centre,Boston
10/21/2012 16:47,19,,Buswell Park,Boston
10/21/2012 16:48,113,,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 16:47,96,Male,Cambridge Main Library at Broadway / Trowbridge St,Cambridge
10/21/2012 16:47,103,Male,Boylston at Fairfield,Boston
10/21/2012 16:47,76,Male,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge
10/21/2012 16:48,36,Female,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 16:49,4,,Tremont St. at Berkeley St.,Boston
10/21/2012 16:49,4,,Tremont St. at Berkeley St.,Boston
10/21/2012 16:49,89,Male,Harvard Law School at Mass Ave / Jarvis St,Cambridge
10/21/2012 16:50,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 16:51,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 16:50,53,Male,Beacon St / Mass Ave,Boston
10/21/2012 16:51,18,,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/21/2012 16:51,66,Male,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/21/2012 16:51,16,Female,Back Bay / South End Station,Boston
10/21/2012 16:52,18,,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/21/2012 16:51,16,Male,Back Bay / South End Station,Boston
10/21/2012 16:52,67,,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 16:52,18,,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/21/2012 16:54,42,,Boylston St. at Arlington St.,Boston
10/21/2012 16:57,46,,Christian Science Plaza,Boston
10/21/2012 16:55,89,Male,Harvard Law School at Mass Ave / Jarvis St,Cambridge
10/21/2012 16:55,5,Male,Northeastern U / North Parking Lot,Boston
10/21/2012 16:55,41,Male,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/21/2012 16:56,41,Male,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/21/2012 16:56,10,Male,B.U. Central - 725 Comm. Ave.,Boston
10/21/2012 16:56,96,Male,Cambridge Main Library at Broadway / Trowbridge St,Cambridge
10/21/2012 16:58,9,,Agganis Arena - 925 Comm Ave.,Boston
10/21/2012 16:57,24,Female,Seaport Square - Seaport Blvd. at Boston Wharf,Boston
10/21/2012 16:57,33,Male,Kenmore Sq / Comm Ave,Boston
10/21/2012 16:58,9,Male,Agganis Arena - 925 Comm Ave.,Boston
10/21/2012 16:58,39,,Washington St. at Rutland St.,Boston
10/21/2012 16:58,27,Male,Roxbury Crossing Station,Boston
10/21/2012 16:59,131,,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/21/2012 16:58,99,Male,Mayor Thomas M. Menino - Government Center,Boston
10/21/2012 17:02,131,,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/21/2012 17:01,53,,Beacon St / Mass Ave,Boston
10/21/2012 17:00,66,,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/21/2012 16:59,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 17:01,53,,Beacon St / Mass Ave,Boston
10/21/2012 16:59,18,Male,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/21/2012 16:59,129,Female,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 17:01,49,,Stuart St. at Charles St.,Boston
10/21/2012 17:01,49,,Stuart St. at Charles St.,Boston
10/21/2012 17:00,74,Male,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 17:00,47,Male,Cross St. at Hanover St.,Boston
10/21/2012 17:03,87,,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge
10/21/2012 17:02,80,Male,MIT Stata Center at Vassar St / Main St,Cambridge
10/21/2012 17:03,9,Male,Agganis Arena - 925 Comm Ave.,Boston
10/21/2012 17:03,45,,Yawkey Way at Boylston St.,Boston
10/21/2012 17:03,74,Female,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 17:06,58,,The Esplanade - Beacon St. at Arlington St.,Boston
10/21/2012 17:04,45,,Yawkey Way at Boylston St.,Boston
10/21/2012 17:04,91,Male,One Kendall Square at Hampshire St / Portland St,Cambridge
10/21/2012 17:06,131,,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/21/2012 17:04,45,,Yawkey Way at Boylston St.,Boston
10/21/2012 17:04,74,Male,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 17:05,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 17:05,76,,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge
10/21/2012 17:05,44,Male,Faneuil Hall - Union St. at North St.,Boston
10/21/2012 17:06,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 17:06,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 17:06,66,Female,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/21/2012 17:08,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 17:08,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 17:06,129,Male,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 17:07,26,Male,Washington St. at Waltham St.,Boston
10/21/2012 17:07,43,Male,Rowes Wharf - Atlantic Ave,Boston
10/21/2012 17:08,73,,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 17:08,73,,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 17:09,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 17:08,73,Female,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 17:08,88,Female,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/21/2012 17:09,12,Male,Ruggles Station / Columbus Ave.,Boston
10/21/2012 17:10,73,,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 17:10,73,,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 17:10,78,,Union Square - Somerville,Somerville
10/21/2012 17:10,138,,Wilson Square,Somerville
10/21/2012 17:12,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 17:12,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 17:10,67,Female,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 17:10,73,Male,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 17:12,68,,Central Square at Mass Ave / Essex St,Cambridge
10/21/2012 17:12,88,,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/21/2012 17:13,113,,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 17:12,46,,Christian Science Plaza,Boston
10/21/2012 17:12,18,,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/21/2012 17:12,113,,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 17:13,44,,Faneuil Hall - Union St. at North St.,Boston
10/21/2012 17:13,52,Male,Newbury St / Hereford St,Boston
10/21/2012 17:14,59,,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston
10/21/2012 17:13,7,Female,Fan Pier,Boston
10/21/2012 17:13,74,Male,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 17:14,131,,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/21/2012 17:15,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 17:14,33,Male,Kenmore Sq / Comm Ave,Boston
10/21/2012 17:15,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 17:15,44,,Faneuil Hall - Union St. at North St.,Boston
10/21/2012 17:14,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/21/2012 17:16,98,,Charlestown - Warren St at Chelsea St,Boston
10/21/2012 17:15,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 17:16,113,Female,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 17:16,129,Male,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 17:16,96,Male,Cambridge Main Library at Broadway / Trowbridge St,Cambridge
10/21/2012 17:18,73,,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 17:19,73,,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 17:18,52,Male,Newbury St / Hereford St,Boston
10/21/2012 17:18,131,Male,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/21/2012 17:18,6,Male,Cambridge St. at Joy St.,Boston
10/21/2012 17:19,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 17:19,19,Female,Buswell Park,Boston
10/21/2012 17:20,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 17:20,32,Female,Landmark Centre,Boston
10/21/2012 17:21,75,Male,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge
10/21/2012 17:21,75,Female,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge
10/21/2012 17:23,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 17:23,36,Male,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 17:23,86,Male,Brookline Village - Station Street @ MBTA,Brookline
10/21/2012 17:25,103,,Boylston at Fairfield,Boston
10/21/2012 17:23,45,Female,Yawkey Way at Boylston St.,Boston
10/21/2012 17:23,133,Male,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Cambridge
10/21/2012 17:25,73,,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 17:25,103,,Boylston at Fairfield,Boston
10/21/2012 17:25,67,,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 17:25,67,Female,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 17:25,47,Male,Cross St. at Hanover St.,Boston
10/21/2012 17:28,88,,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/21/2012 17:27,19,Male,Buswell Park,Boston
