start_date,end_statn,gender,start_station_name,end_station_name,start_stn_municipality,end_stn_municipality
July-13,41,Male,Agganis Arena - 925 Comm Ave.,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston,Boston
July-13,44,Male,Charles Circle - Charles St. at Cambridge St.,Faneuil Hall - Union St. at North St.,Boston,Boston
July-13,40,Male,Aquarium Station - 200 Atlantic Ave.,Lewis Wharf - Atlantic Ave.,Boston,Boston
July-13,103,Male,Columbus Ave. at Mass. Ave.,Boylston at Fairfield,Boston,Boston
July-13,20,,Boston Public Library - 700 Boylston St.,Aquarium Station - 200 Atlantic Ave.,Boston,Boston
July-13,41,Female,Agganis Arena - 925 Comm Ave.,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston,Boston
July-13,50,Female,Charles Circle - Charles St. at Cambridge St.,Boylston St / Berkeley St,Boston,Boston
July-13,39,Male,Back Bay / South End Station,Washington St. at Rutland St.,Boston,Boston
July-13,54,Male,Charles Circle - Charles St. at Cambridge St.,Tremont St / West St,Boston,Boston
July-13,43,Male,Washington Square at Washington St. / Beacon St.,Rowes Wharf - Atlantic Ave,Brookline,Boston
July-13,41,Male,Brookline Village - Station Street @ MBTA,Packard's Corner - Comm. Ave. at Brighton Ave.,Brookline,Boston
July-13,79,Male,One Kendall Square at Hampshire St / Portland St,Beacon St at Washington / Kirkland,Cambridge,Somerville
July-13,25,Male,Landmark Centre,Tremont St / W Newton St,Boston,Boston
July-13,39,Male,Brigham Cir / Huntington Ave,Washington St. at Rutland St.,Boston,Boston
July-13,139,Male,Beacon St at Washington / Kirkland,Davis Square,Somerville,Somerville
July-13,19,,Tremont St. at Berkeley St.,Buswell Park,Boston,Boston
July-13,18,Male,Central Square at Mass Ave / Essex St,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Cambridge,Boston
July-13,131,Female,Longwood Ave / Binney St,Lower Cambridgeport at Magazine St/Riverside Rd,Boston,Cambridge
July-13,54,,Seaport Square - Seaport Blvd. at Boston Wharf,Tremont St / West St,Boston,Boston
July-13,112,Male,The Esplanade - Beacon St. at Arlington St.,Franklin St. / Arch St.,Boston,Boston
July-13,12,,Boylston St. at Arlington St.,Ruggles Station / Columbus Ave.,Boston,Boston
July-13,57,Female,Charles Circle - Charles St. at Cambridge St.,Columbus Ave. at Mass. Ave.,Boston,Boston
July-13,68,Male,Porter Square Station,Central Square at Mass Ave / Essex St,Cambridge,Cambridge
July-13,66,Male,Boston Medical Center -  East Concord at Harrison Ave,Allston Green District - Commonwealth Ave & Griggs St,Boston,Boston
July-13,25,Female,Boston Medical Center -  East Concord at Harrison Ave,Tremont St / W Newton St,Boston,Boston
July-13,45,,Charles Circle - Charles St. at Cambridge St.,Yawkey Way at Boylston St.,Boston,Boston
July-13,69,Female,Central Square at Mass Ave / Essex St,Coolidge Corner - Beacon St @ Centre St,Cambridge,Brookline
July-13,73,Female,Central Square at Mass Ave / Essex St,Harvard Square at Brattle St / Eliot St,Cambridge,Cambridge
July-13,5,Male,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Northeastern U / North Parking Lot,Boston,Boston
July-13,96,Male,B.U. Central - 725 Comm. Ave.,Cambridge Main Library at Broadway / Trowbridge St,Boston,Cambridge
July-13,54,,Boylston St / Washington St,Tremont St / West St,Boston,Boston
July-13,79,,Beacon St at Washington / Kirkland,Beacon St at Washington / Kirkland,Somerville,Somerville
July-13,25,Female,Colleges of the Fenway,Tremont St / W Newton St,Boston,Boston
July-13,79,,One Kendall Square at Hampshire St / Portland St,Beacon St at Washington / Kirkland,Cambridge,Somerville
July-13,12,Male,Beacon St / Mass Ave,Ruggles Station / Columbus Ave.,Boston,Boston
July-13,79,,Lower Cambridgeport at Magazine St/Riverside Rd,Beacon St at Washington / Kirkland,Cambridge,Somerville
July-13,53,Male,MIT at Mass Ave / Amherst St,Beacon St / Mass Ave,Cambridge,Boston
July-13,126,Male,Kenmore Sq / Comm Ave,Washington Square at Washington St. / Beacon St.,Boston,Brookline
July-13,135,Male,MIT at Mass Ave / Amherst St,359 Broadway - Broadway at Fayette Street,Cambridge,Cambridge
July-13,25,Male,Colleges of the Fenway,Tremont St / W Newton St,Boston,Boston
July-13,5,Female,Boston Medical Center -  East Concord at Harrison Ave,Northeastern U / North Parking Lot,Boston,Boston
July-13,22,Male,Cambridge St. at Joy St.,South Station - 700 Atlantic Ave.,Boston,Boston
July-13,33,,Longwood Ave / Binney St,Kenmore Sq / Comm Ave,Boston,Boston
July-13,47,Male,Prudential Center / Belvidere,Cross St. at Hanover St.,Boston,Boston
July-13,59,,Cambridge St. at Joy St.,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston,Boston
July-13,111,Male,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,TD Garden - Causeway at Portal Park #2,Cambridge,Boston
July-13,67,Male,Longwood Ave / Binney St,MIT at Mass Ave / Amherst St,Boston,Cambridge
July-13,16,Male,Lechmere Station at Cambridge St / First St,Back Bay / South End Station,Cambridge,Boston
July-13,26,Male,Rowes Wharf - Atlantic Ave,Washington St. at Waltham St.,Boston,Boston
July-13,19,Male,Back Bay / South End Station,Buswell Park,Boston,Boston
July-13,131,,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge,Cambridge
July-13,16,Male,Cross St. at Hanover St.,Back Bay / South End Station,Boston,Boston
July-13,96,Male,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge Main Library at Broadway / Trowbridge St,Cambridge,Cambridge
July-13,52,Male,Agganis Arena - 925 Comm Ave.,Newbury St / Hereford St,Boston,Boston
July-13,49,Female,Seaport Hotel,Stuart St. at Charles St.,Boston,Boston
July-13,16,Female,Washington St. at Rutland St.,Back Bay / South End Station,Boston,Boston
July-13,130,Female,Harvard University Gund Hall at Quincy St / Kirkland S,Harvard University Gund Hall at Quincy St / Kirkland S,Cambridge,Cambridge
July-13,26,Male,Boston Public Library - 700 Boylston St.,Washington St. at Waltham St.,Boston,Boston
July-13,20,Male,Boylston St / Washington St,Aquarium Station - 200 Atlantic Ave.,Boston,Boston
July-13,139,Male,Harvard Law School at Mass Ave / Jarvis St,Davis Square,Cambridge,Somerville
July-13,96,Male,MIT at Mass Ave / Amherst St,Cambridge Main Library at Broadway / Trowbridge St,Cambridge,Cambridge
July-13,93,Female,Dudley Square,JFK / UMASS Station,Boston,Boston
July-13,69,Male,Tremont St / West St,Coolidge Corner - Beacon St @ Centre St,Boston,Brookline
July-13,67,Male,Charles Circle - Charles St. at Cambridge St.,MIT at Mass Ave / Amherst St,Boston,Cambridge
July-13,103,Female,Central Square at Mass Ave / Essex St,Boylston at Fairfield,Cambridge,Boston
July-13,89,Male,Porter Square Station,Harvard Law School at Mass Ave / Jarvis St,Cambridge,Cambridge
July-13,74,Male,Wilson Square,Harvard Square at Mass Ave/ Dunster,Somerville,Cambridge
July-13,74,Female,Wilson Square,Harvard Square at Mass Ave/ Dunster,Somerville,Cambridge
July-13,79,Male,Christian Science Plaza,Beacon St at Washington / Kirkland,Boston,Somerville
July-13,30,Male,Landmark Centre,Brigham Cir / Huntington Ave,Boston,Boston
July-13,79,,Christian Science Plaza,Beacon St at Washington / Kirkland,Boston,Somerville
July-13,112,,South Station - 700 Atlantic Ave.,Franklin St. / Arch St.,Boston,Boston
July-13,15,Male,Harvard Kennedy School at Bennett St / Eliot St,Harvard Real Estate - Brighton Mills - 370 Western Ave,Cambridge,Boston
July-13,40,,Lechmere Station at Cambridge St / First St,Lewis Wharf - Atlantic Ave.,Cambridge,Boston
July-13,98,Male,Newbury St / Hereford St,Charlestown - Warren St at Chelsea St,Boston,Boston
July-13,46,Male,Agganis Arena - 925 Comm Ave.,Christian Science Plaza,Boston,Boston
July-13,36,,South Station - 700 Atlantic Ave.,Boston Public Library - 700 Boylston St.,Boston,Boston
July-13,26,Female,Boston Medical Center -  East Concord at Harrison Ave,Washington St. at Waltham St.,Boston,Boston
July-13,6,Male,Boylston St. at Arlington St.,Cambridge St. at Joy St.,Boston,Boston
July-13,46,Female,Agganis Arena - 925 Comm Ave.,Christian Science Plaza,Boston,Boston
July-13,20,Male,Cambridge St. at Joy St.,Aquarium Station - 200 Atlantic Ave.,Boston,Boston
July-13,76,Male,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge,Cambridge
July-13,51,,TD Garden - Causeway at Portal Park #1,Washington St. at Lenox St.,Boston,Boston
July-13,139,Male,Kenmore Sq / Comm Ave,Davis Square,Boston,Somerville
July-13,69,Male,Boylston at Fairfield,Coolidge Corner - Beacon St @ Centre St,Boston,Brookline
July-13,67,Male,Kenmore Sq / Comm Ave,MIT at Mass Ave / Amherst St,Boston,Cambridge
July-13,53,,Charles Circle - Charles St. at Cambridge St.,Beacon St / Mass Ave,Boston,Boston
July-13,67,Male,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,Cambridge,Cambridge
July-13,19,Male,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Buswell Park,Boston,Boston
July-13,52,Male,Tremont St / West St,Newbury St / Hereford St,Boston,Boston
July-13,79,Male,Central Square at Mass Ave / Essex St,Beacon St at Washington / Kirkland,Cambridge,Somerville
July-13,19,Female,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Buswell Park,Boston,Boston
July-13,86,Male,Packard's Corner - Comm. Ave. at Brighton Ave.,Brookline Village - Station Street @ MBTA,Boston,Brookline
July-13,53,,Charles Circle - Charles St. at Cambridge St.,Beacon St / Mass Ave,Boston,Boston
July-13,112,Male,Cambridge St. at Joy St.,Franklin St. / Arch St.,Boston,Boston
July-13,99,Male,Kenmore Sq / Comm Ave,Mayor Thomas M. Menino - Government Center,Boston,Boston
July-13,70,,MIT at Mass Ave / Amherst St,Harvard Kennedy School at Bennett St / Eliot St,Cambridge,Cambridge
July-13,47,Male,Cross St. at Hanover St.,Cross St. at Hanover St.,Boston,Boston
July-13,42,Male,Boylston St / Berkeley St,Boylston St. at Arlington St.,Boston,Boston
July-13,86,Male,Landmark Centre,Brookline Village - Station Street @ MBTA,Boston,Brookline
July-13,54,Female,Lafayette Square at Mass Ave / Main St / Columbia St,Tremont St / West St,Cambridge,Boston
July-13,57,Male,Aquarium Station - 200 Atlantic Ave.,Columbus Ave. at Mass. Ave.,Boston,Boston
July-13,39,Female,Charlestown - Warren St at Chelsea St,Washington St. at Rutland St.,Boston,Boston
July-13,71,Male,Lafayette Square at Mass Ave / Main St / Columbia St,Conway Park - Somerville Avenue,Cambridge,Somerville
July-13,113,Female,Franklin St. / Arch St.,Charles Circle - Charles St. at Cambridge St.,Boston,Boston
July-13,16,Male,Boylston St / Berkeley St,Back Bay / South End Station,Boston,Boston
July-13,48,,Kenmore Sq / Comm Ave,Post Office Square,Boston,Boston
July-13,52,Female,South Station - 700 Atlantic Ave.,Newbury St / Hereford St,Boston,Boston
July-13,54,Male,Lafayette Square at Mass Ave / Main St / Columbia St,Tremont St / West St,Cambridge,Boston
July-13,111,Male,Agganis Arena - 925 Comm Ave.,TD Garden - Causeway at Portal Park #2,Boston,Boston
July-13,53,Male,Christian Science Plaza,Beacon St / Mass Ave,Boston,Boston
July-13,77,Male,Somerville City Hall,Somerville City Hall,Somerville,Somerville
July-13,64,,Aquarium Station - 200 Atlantic Ave.,Congress / Sleeper,Boston,Boston
July-13,133,Male,TD Garden - Causeway at Portal Park #1,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Boston,Cambridge
July-13,74,Female,The Esplanade - Beacon St. at Arlington St.,Harvard Square at Mass Ave/ Dunster,Boston,Cambridge
July-13,144,Female,Davis Square,Teele Square at 239 Holland St,Somerville,Somerville
July-13,47,Female,Kenmore Sq / Comm Ave,Cross St. at Hanover St.,Boston,Boston
July-13,25,,Congress / Sleeper,Tremont St / W Newton St,Boston,Boston
July-13,57,Male,Boylston St / Berkeley St,Columbus Ave. at Mass. Ave.,Boston,Boston
July-13,57,Female,Aquarium Station - 200 Atlantic Ave.,Columbus Ave. at Mass. Ave.,Boston,Boston
July-13,71,Female,Harvard Square at Mass Ave/ Dunster,Conway Park - Somerville Avenue,Cambridge,Somerville
July-13,64,Female,Lewis Wharf - Atlantic Ave.,Congress / Sleeper,Boston,Boston
July-13,68,Female,Somerville City Hall,Central Square at Mass Ave / Essex St,Somerville,Cambridge
July-13,68,Female,Somerville City Hall,Central Square at Mass Ave / Essex St,Somerville,Cambridge
July-13,74,,Central Square at Mass Ave / Essex St,Harvard Square at Mass Ave/ Dunster,Cambridge,Cambridge
July-13,46,Male,Prudential Center / Belvidere,Christian Science Plaza,Boston,Boston
July-13,3,Male,Cambridge St. at Joy St.,Colleges of the Fenway,Boston,Boston
July-13,26,Male,Columbus Ave. at Mass. Ave.,Washington St. at Waltham St.,Boston,Boston
July-13,33,Male,Boston Medical Center -  East Concord at Harrison Ave,Kenmore Sq / Comm Ave,Boston,Boston
July-13,142,Male,Davis Square,Packard Ave / Powderhouse Blvd,Somerville,Somerville
July-13,113,Male,Lafayette Square at Mass Ave / Main St / Columbia St,Charles Circle - Charles St. at Cambridge St.,Cambridge,Boston
July-13,87,Male,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Boston,Cambridge
July-13,137,Male,Davis Square,Porter Square Station,Somerville,Cambridge
July-13,132,Male,Beacon St at Washington / Kirkland,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,Somerville,Cambridge
July-13,53,Female,The Esplanade - Beacon St. at Arlington St.,Beacon St / Mass Ave,Boston,Boston
July-13,26,Male,Columbus Ave. at Mass. Ave.,Washington St. at Waltham St.,Boston,Boston
July-13,24,,Cross St. at Hanover St.,Seaport Square - Seaport Blvd. at Boston Wharf,Boston,Boston
July-13,24,,Cross St. at Hanover St.,Seaport Square - Seaport Blvd. at Boston Wharf,Boston,Boston
July-13,68,Female,Lower Cambridgeport at Magazine St/Riverside Rd,Central Square at Mass Ave / Essex St,Cambridge,Cambridge
July-13,53,Male,MIT at Mass Ave / Amherst St,Beacon St / Mass Ave,Cambridge,Boston
July-13,58,Male,Central Square at Mass Ave / Essex St,The Esplanade - Beacon St. at Arlington St.,Cambridge,Boston
July-13,55,,Boylston at Fairfield,Boylston / Mass Ave,Boston,Boston
July-13,16,Male,Stuart St. at Charles St.,Back Bay / South End Station,Boston,Boston
July-13,36,,Harvard Square at Mass Ave/ Dunster,Boston Public Library - 700 Boylston St.,Cambridge,Boston
July-13,52,Male,Tremont St / W Newton St,Newbury St / Hereford St,Boston,Boston
July-13,55,,Boylston at Fairfield,Boylston / Mass Ave,Boston,Boston
July-13,52,Female,Tremont St / W Newton St,Newbury St / Hereford St,Boston,Boston
July-13,133,Male,Harvard Square at Brattle St / Eliot St,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Cambridge,Cambridge
July-13,52,Female,Franklin St. / Arch St.,Newbury St / Hereford St,Boston,Boston
July-13,9,,Roxbury Crossing Station,Agganis Arena - 925 Comm Ave.,Boston,Boston
July-13,20,Male,Tremont St. at Berkeley St.,Aquarium Station - 200 Atlantic Ave.,Boston,Boston
July-13,54,,Allston Green District - Commonwealth Ave & Griggs St,Tremont St / West St,Boston,Boston
July-13,50,Male,MIT at Mass Ave / Amherst St,Boylston St / Berkeley St,Cambridge,Boston
July-13,36,Male,Harvard Square at Mass Ave/ Dunster,Boston Public Library - 700 Boylston St.,Cambridge,Boston
July-13,27,Female,Colleges of the Fenway,Roxbury Crossing Station,Boston,Boston
July-13,69,Female,Packard's Corner - Comm. Ave. at Brighton Ave.,Coolidge Corner - Beacon St @ Centre St,Boston,Brookline
July-13,68,Male,Union Square - Brighton Ave. at Cambridge St.,Central Square at Mass Ave / Essex St,Boston,Cambridge
July-13,41,Female,Longwood Ave / Binney St,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston,Boston
July-13,78,,Harvard Square at Brattle St / Eliot St,Union Square - Somerville,Cambridge,Somerville
July-13,33,Female,Colleges of the Fenway,Kenmore Sq / Comm Ave,Boston,Boston
July-13,115,Male,Cross St. at Hanover St.,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,Boston,Boston
July-13,41,Male,Kenmore Sq / Comm Ave,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston,Boston
July-13,25,Female,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Tremont St / W Newton St,Boston,Boston
July-13,33,Female,Colleges of the Fenway,Kenmore Sq / Comm Ave,Boston,Boston
July-13,114,Female,Congress / Sleeper,TD Garden - Causeway at Portal Park #1,Boston,Boston
July-13,7,Male,Boston Convention & Exhibition Center,Fan Pier,Boston,Boston
July-13,36,Male,Boston Medical Center -  East Concord at Harrison Ave,Boston Public Library - 700 Boylston St.,Boston,Boston
July-13,55,,Newbury St / Hereford St,Boylston / Mass Ave,Boston,Boston
July-13,27,Male,Faneuil Hall - Union St. at North St.,Roxbury Crossing Station,Boston,Boston
July-13,55,,Newbury St / Hereford St,Boylston / Mass Ave,Boston,Boston
July-13,77,Female,Davis Square,Somerville City Hall,Somerville,Somerville
July-13,111,Male,Congress / Sleeper,TD Garden - Causeway at Portal Park #2,Boston,Boston
July-13,31,Male,Lewis Wharf - Atlantic Ave.,Seaport Hotel,Boston,Boston
July-13,55,,Newbury St / Hereford St,Boylston / Mass Ave,Boston,Boston
July-13,79,Male,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Beacon St at Washington / Kirkland,Cambridge,Somerville
July-13,135,Male,Central Square at Mass Ave / Essex St,359 Broadway - Broadway at Fayette Street,Cambridge,Cambridge
July-13,111,Male,Franklin St. / Arch St.,TD Garden - Causeway at Portal Park #2,Boston,Boston
July-13,24,Male,Rowes Wharf - Atlantic Ave,Seaport Square - Seaport Blvd. at Boston Wharf,Boston,Boston
July-13,67,Male,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,Cambridge,Cambridge
July-13,57,Male,Chinatown Gate Plaza - Surface Rd. at Beach St.,Columbus Ave. at Mass. Ave.,Boston,Boston
July-13,36,Male,Franklin St. / Arch St.,Boston Public Library - 700 Boylston St.,Boston,Boston
July-13,131,Male,Central Square at Mass Ave / Essex St,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge,Cambridge
July-13,29,Male,The Esplanade - Beacon St. at Arlington St.,Innovation Lab - 125 Western Ave. at Batten Way,Boston,Boston
July-13,32,Male,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Landmark Centre,Boston,Boston
July-13,80,,Harvard Square at Brattle St / Eliot St,MIT Stata Center at Vassar St / Main St,Cambridge,Cambridge
July-13,46,Female,Stuart St. at Charles St.,Christian Science Plaza,Boston,Boston
July-13,46,Male,Stuart St. at Charles St.,Christian Science Plaza,Boston,Boston
July-13,80,,Harvard Square at Brattle St / Eliot St,MIT Stata Center at Vassar St / Main St,Cambridge,Cambridge
July-13,53,Male,Beacon St / Mass Ave,Beacon St / Mass Ave,Boston,Boston
July-13,110,,Boylston St. at Arlington St.,New Balance - Guest St. at Life St.,Boston,Boston
July-13,81,,Washington St. at Rutland St.,Boylston St / Washington St,Boston,Boston
July-13,27,Female,Boston Medical Center -  East Concord at Harrison Ave,Roxbury Crossing Station,Boston,Boston
July-13,47,,Yawkey Way at Boylston St.,Cross St. at Hanover St.,Boston,Boston
July-13,69,,Coolidge Corner - Beacon St @ Centre St,Coolidge Corner - Beacon St @ Centre St,Brookline,Brookline
July-13,33,Male,MIT at Mass Ave / Amherst St,Kenmore Sq / Comm Ave,Cambridge,Boston
July-13,81,Male,Washington St. at Rutland St.,Boylston St / Washington St,Boston,Boston
July-13,74,,Innovation Lab - 125 Western Ave. at Batten Way,Harvard Square at Mass Ave/ Dunster,Boston,Cambridge
July-13,30,,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Brigham Cir / Huntington Ave,Boston,Boston
July-13,52,Male,Beacon St / Mass Ave,Newbury St / Hereford St,Boston,Boston
July-13,128,Male,Kenmore Sq / Comm Ave,Kendall T at Main St,Boston,Cambridge
July-13,17,,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Cambridge,Boston
July-13,22,Male,Columbus Ave. at Mass. Ave.,South Station - 700 Atlantic Ave.,Boston,Boston
July-13,50,Male,Mayor Thomas M. Menino - Government Center,Boylston St / Berkeley St,Boston,Boston
July-13,76,,Harvard Square at Mass Ave/ Dunster,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge,Cambridge
July-13,76,,Harvard Square at Mass Ave/ Dunster,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge,Cambridge
July-13,76,,Harvard Square at Mass Ave/ Dunster,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge,Cambridge
July-13,95,Male,Northeastern U / North Parking Lot,Cambridge St - at Columbia St / Webster Ave,Boston,Cambridge
July-13,8,Male,Packard's Corner - Comm. Ave. at Brighton Ave.,Union Square - Brighton Ave. at Cambridge St.,Boston,Boston
July-13,12,Male,Lafayette Square at Mass Ave / Main St / Columbia St,Ruggles Station / Columbus Ave.,Cambridge,Boston
July-13,68,Female,Brookline Village - Station Street @ MBTA,Central Square at Mass Ave / Essex St,Brookline,Cambridge
July-13,88,Female,Davis Square,Inman Square at Vellucci Plaza / Hampshire St,Somerville,Cambridge
July-13,76,Male,Boylston St / Berkeley St,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Boston,Cambridge
July-13,46,Female,Charles Circle - Charles St. at Cambridge St.,Christian Science Plaza,Boston,Boston
July-13,42,Female,Newbury St / Hereford St,Boylston St. at Arlington St.,Boston,Boston
July-13,20,Male,Cross St. at Hanover St.,Aquarium Station - 200 Atlantic Ave.,Boston,Boston
July-13,131,Male,Christian Science Plaza,Lower Cambridgeport at Magazine St/Riverside Rd,Boston,Cambridge
July-13,42,Male,Newbury St / Hereford St,Boylston St. at Arlington St.,Boston,Boston
July-13,33,,B.U. Central - 725 Comm. Ave.,Kenmore Sq / Comm Ave,Boston,Boston
July-13,64,Male,Dorchester Ave. at Gillette Park,Congress / Sleeper,Boston,Boston
July-13,71,Male,TD Garden - Causeway at Portal Park #2,Conway Park - Somerville Avenue,Boston,Somerville
July-13,53,Female,Lafayette Square at Mass Ave / Main St / Columbia St,Beacon St / Mass Ave,Cambridge,Boston
July-13,67,Male,Harvard University Gund Hall at Quincy St / Kirkland S,MIT at Mass Ave / Amherst St,Cambridge,Cambridge
July-13,47,Male,Newbury St / Hereford St,Cross St. at Hanover St.,Boston,Boston
July-13,3,,Union Square - Somerville,Colleges of the Fenway,Somerville,Boston
July-13,115,Male,Aquarium Station - 200 Atlantic Ave.,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,Boston,Boston
July-13,59,Male,Longwood Ave / Binney St,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston,Boston
July-13,91,Female,Conway Park - Somerville Avenue,One Kendall Square at Hampshire St / Portland St,Somerville,Cambridge
July-13,91,Male,Landmark Centre,One Kendall Square at Hampshire St / Portland St,Boston,Cambridge
July-13,46,,Christian Science Plaza,Christian Science Plaza,Boston,Boston
July-13,67,Male,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,Cambridge,Cambridge
July-13,90,Male,Boylston / Mass Ave,Lechmere Station at Cambridge St / First St,Boston,Cambridge
July-13,41,Male,Lechmere Station at Cambridge St / First St,Packard's Corner - Comm. Ave. at Brighton Ave.,Cambridge,Boston
July-13,6,Female,Cross St. at Hanover St.,Cambridge St. at Joy St.,Boston,Boston
July-13,4,Male,Tremont St / W Newton St,Tremont St. at Berkeley St.,Boston,Boston
July-13,19,Male,Buswell Park,Buswell Park,Boston,Boston
July-13,22,,Lewis Wharf - Atlantic Ave.,South Station - 700 Atlantic Ave.,Boston,Boston
July-13,113,,Beacon St / Mass Ave,Charles Circle - Charles St. at Cambridge St.,Boston,Boston
July-13,113,,Beacon St / Mass Ave,Charles Circle - Charles St. at Cambridge St.,Boston,Boston
July-13,3,Male,Stuart St. at Charles St.,Colleges of the Fenway,Boston,Boston
July-13,75,Male,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge,Cambridge
July-13,87,,Harvard Kennedy School at Bennett St / Eliot St,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge,Cambridge
July-13,139,,Somerville City Hall,Davis Square,Somerville,Somerville
July-13,57,Male,Faneuil Hall - Union St. at North St.,Columbus Ave. at Mass. Ave.,Boston,Boston
July-13,58,Male,The Esplanade - Beacon St. at Arlington St.,The Esplanade - Beacon St. at Arlington St.,Boston,Boston
July-13,113,,Harvard Square at Mass Ave/ Dunster,Charles Circle - Charles St. at Cambridge St.,Cambridge,Boston
July-13,103,Male,B.U. Central - 725 Comm. Ave.,Boylston at Fairfield,Boston,Boston
July-13,126,,Coolidge Corner - Beacon St @ Centre St,Washington Square at Washington St. / Beacon St.,Brookline,Brookline
July-13,54,Male,Boylston St. at Arlington St.,Tremont St / West St,Boston,Boston
July-13,67,Male,Kenmore Sq / Comm Ave,MIT at Mass Ave / Amherst St,Boston,Cambridge
July-13,74,Female,Colleges of the Fenway,Harvard Square at Mass Ave/ Dunster,Boston,Cambridge
July-13,81,,Back Bay / South End Station,Boylston St / Washington St,Boston,Boston
July-13,16,Male,Boylston St / Berkeley St,Back Bay / South End Station,Boston,Boston
July-13,33,,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Kenmore Sq / Comm Ave,Cambridge,Boston
July-13,10,Male,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,B.U. Central - 725 Comm. Ave.,Boston,Boston
July-13,33,,Back Bay / South End Station,Kenmore Sq / Comm Ave,Boston,Boston
July-13,31,Male,Boylston St. at Arlington St.,Seaport Hotel,Boston,Boston
July-13,33,,Back Bay / South End Station,Kenmore Sq / Comm Ave,Boston,Boston
July-13,14,,Boylston / Mass Ave,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Boston,Boston
July-13,81,Male,Back Bay / South End Station,Boylston St / Washington St,Boston,Boston
July-13,135,Female,The Esplanade - Beacon St. at Arlington St.,359 Broadway - Broadway at Fayette Street,Boston,Cambridge
July-13,137,Female,Union Square - Somerville,Porter Square Station,Somerville,Cambridge
July-13,96,Male,Cambridge St - at Columbia St / Webster Ave,Cambridge Main Library at Broadway / Trowbridge St,Cambridge,Cambridge
July-13,69,Male,Longwood Ave/Riverway,Coolidge Corner - Beacon St @ Centre St,Boston,Brookline
July-13,30,,Boylston / Mass Ave,Brigham Cir / Huntington Ave,Boston,Boston
July-13,96,Female,Cambridge St - at Columbia St / Webster Ave,Cambridge Main Library at Broadway / Trowbridge St,Cambridge,Cambridge
July-13,30,,Boylston / Mass Ave,Brigham Cir / Huntington Ave,Boston,Boston
July-13,41,Male,B.U. Central - 725 Comm. Ave.,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston,Boston
July-13,68,Male,Inman Square at Vellucci Plaza / Hampshire St,Central Square at Mass Ave / Essex St,Cambridge,Cambridge
July-13,32,Female,South Bay Plaza,Landmark Centre,Boston,Boston
July-13,90,Male,Seaport Hotel,Lechmere Station at Cambridge St / First St,Boston,Cambridge
July-13,39,Male,South Station - 700 Atlantic Ave.,Washington St. at Rutland St.,Boston,Boston
July-13,68,Male,Beacon St / Mass Ave,Central Square at Mass Ave / Essex St,Boston,Cambridge
July-13,138,Male,Conway Park - Somerville Avenue,Wilson Square,Somerville,Somerville
July-13,16,Male,Washington St. at Waltham St.,Back Bay / South End Station,Boston,Boston
